ID,m/z,m.z_Floor,RT,RT_Floor,RT_Ceiling,Adduct,Height,Area,MatchScore,Gaussian,S/N
1822,494.72672,495,2.9190972,2.75,3,[M+H]+,30990,204254.3418,0,0.8458461,619.8
1823,170.60254,171,2.9414453,2.75,3,[M+H]+,360479,3306515.953,0,0.6423997,12.99326
1824,180.10187,180,2.9414453,2.75,3,[M+H]+,54757869.44,437584708.2,0,0.7280461,1181.663
1825,181.09721,181,2.9414453,2.75,3,[M+H]+,7170779.25,64201515.76,0,0.8617563,44.67557
1826,181.10509,181,2.9414453,2.75,3,[M+H]+,7170779.25,63793570.33,0,0.8644445,29.26584
1827,199.98784,200,2.9414453,2.75,3,[M+H]+,1389384.313,17355588.33,0,0.5035967,7.813592
1828,201.63911,202,2.9414453,2.75,3,[M+H]+,1050931.063,9014271.065,0,0.9463588,53.31821
1829,223.07132,223,2.9414453,2.75,3,[M+H]+,938694.125,9472862.208,0,0.741184,32.24412
1830,227.13887,227,2.9414453,2.75,3,[M+H]+,34341921.88,274882576.4,0,0.9102703,38.53995
1831,228.14217,228,2.9414453,2.75,3,[M+H]+,4146764.625,35660451.74,0,0.8621342,4.028599
1832,429.18811,429,2.9414453,2.75,3,[M+H]+,589396.75,3943001.071,0,0.8435713,5.571991
1833,493.7254,494,2.9414453,2.75,3,[M+H]+,250478.75,1947741.431,0,0.7375269,5009.575
1834,108.57864,109,2.9633473,2.75,3,[M+H]+,55049.625,367459.3492,0,0.847724,32.29958
1835,124.59171,125,2.9633473,2.75,3,[M+H]+,176955.3125,1936999.427,0,0.8090806,55.81023
1836,160.07568,160,2.9633473,2.75,3,[M+H]+,5617077.125,42500263.78,0,0.8618596,67.93558
1837,161.07892,161,2.9633473,2.75,3,[M+H]+,589804.4375,5768919.287,0,0.8986527,7.108243
1838,177.10229,177,2.9633473,2.75,3,[M+NH4]+,3694231.688,26656103.07,0,0.8230631,31.98594
1839,178.10565,178,2.9633473,2.75,3,[M+NH4]+,419333.5625,3289066.639,0,0.880162,14.29228
1840,277.09271,277,2.9633473,2.75,3,[M+H]+,253852.9375,2076619.257,0,0.8973802,5.551254
1841,127.05036,127,2.9856995,2.75,3,[M+H]+,2236071.75,21932987.62,0,0.8773351,54.40403
1842,194.64119,195,2.9856995,2.75,3,[M+H]+,577306.0625,5664897.935,0,0.8573573,47.36818
1843,259.09235,259,2.9856995,2.75,3,[M+H]+,2220133,16580827.98,0,0.7192104,21.91303
1844,287.12354,287,2.9856995,2.75,3,[M+H]+,5339215.313,38497727.24,0,0.939658,3.807969
1845,309.1055,309,2.9856995,2.75,3,[M+Na]+,506810,4225797.838,0,0.8758149,11.82091
1846,310.68408,311,2.9856995,2.75,3,[M+H]+,154317.9375,1096977.95,0,0.9404634,11.0671
1847,430.15714,430,2.9856995,2.75,3,[M+H]+,240835.0625,1673117.954,0,0.8971424,2.971805
1848,583.73236,584,2.9856995,2.75,3,[M+H]+,24521.6875,178416.0402,0,0.8552259,490.4337
1849,129.05473,129,3.0071453,3,3.25,[M+H]+,618454.4375,13342359.08,0,0.7252684,30.78971
1850,170.10503,170,3.0071453,3,3.25,[M+H]+,615057.8125,4899472.922,0,0.9162312,12.68112
1851,210.11249,210,3.0071453,3,3.25,[M+H]+,6364129.125,47239308.33,0,0.8024414,66.373
1852,225.12335,225,3.0071453,3,3.25,[M+H]+,6188327.188,48682215.09,0,0.8338565,8.893645
1853,228.08003,228,3.0071453,3,3.25,[M+H]+,2587383.875,19333607.28,0,0.8987398,12.05517
1854,270.00586,270,3.0071453,3,3.25,[M+H]+,42797.9375,269129.2672,0,0.8900926,855.9587
1855,388.21896,388,3.0071453,3,3.25,[M+H]+,1390746.125,10200266.72,0,0.8091344,4.971114
1856,426.49207,426,3.0071453,3,3.25,[M+H]+,77915.9375,519397.5294,0,0.8407633,1558.319
1857,426.82562,427,3.0071453,3,3.25,[M+H]+,34027.875,220070.8336,0,0.8667954,680.5575
1858,592.22449,592,3.0071453,3,3.25,[M+H]+,53487.0625,372896.7181,0,0.8349593,1069.741
1859,639.23535,639,3.0071453,3,3.25,[M+2H]2+,109476.3125,779145.6954,0,0.8330182,2189.526
1860,639.73724,640,3.0071453,3,3.25,[M+2H]2+,64226.3125,467616.8424,0,0.781341,1284.526
1861,664.2641,664,3.0071453,3,3.25,[M+2H]2+,364372.25,2697108.182,0,0.7513289,7287.445
1862,664.76538,665,3.0071453,3,3.25,[M+2H]2+,218856.4375,1548352.142,0,0.7980145,4377.129
1863,665.76794,666,3.0071453,3,3.25,[M+2H]2+,22089.1875,167690.5916,0,0.7685786,441.7838
1864,675.25549,675,3.0071453,3,3.25,[M+2H]2+,51746.625,345760.1909,0,0.8548452,1034.932
1865,691.22424,691,3.0071453,3,3.25,[M+H]+,29393.875,189613.5091,0,0.8683041,587.8775
1866,109.10155,109,3.0297203,3,3.25,[M+H]+,219272.1875,4082933.118,0,0.5296206,1.999184
1867,126.05513,126,3.0297203,3,3.25,[M+H]+,860916.5625,15779108.75,0,0.6319387,9.202772
1868,143.07037,143,3.0297203,3,3.25,[M+H]+,678691.1875,11469352.45,0,0.8064337,8.106196
1869,156.10205,156,3.0297203,3,3.25,[M+H]+,766570.1875,8619302.879,0,0.9589067,7.680323
1870,166.58569,167,3.0297203,3,3.25,[M+H]+,327371.375,5099521.903,0,0.8970362,22.55164
1871,175.0602,175,3.0297203,3,3.25,[M+H]+,1319852.875,12881355.38,0,0.739854,54.49451
1872,184.06053,184,3.0297203,3,3.25,[M+H]+,3979006.688,29997424.08,0,0.8686413,25.90887
1873,192.08667,192,3.0297203,3,3.25,[M+NH4]+,1470031.625,10879095.38,0,0.7392227,8.254629
1874,270.09723,270,3.0297203,3,3.25,[M+H]+,492717.5625,4525229.874,0,0.8797312,6.313515
1875,280.23868,280,3.0297203,3,3.25,[M+H]+,50452.25,327221.6751,0,0.8723841,1009.045
1876,307.12225,307,3.0297203,3,3.25,[M+H]+,7484711.625,50846682.92,0,0.8711471,12.27943
1877,345.21317,345,3.0297203,3,3.25,[M+H]+,988795.5625,6838179.396,0,0.8504909,4.89502
1878,400.14621,400,3.0297203,3,3.25,[M+H]+,285844.5,1883593.092,0,0.8026486,6.229099
1879,494.21057,494,3.0297203,3,3.25,[M+H]+,693445.125,4621889.518,0,0.7490045,10.64643
1880,495.21341,495,3.0297203,3,3.25,[M+H]+,134651.875,868941.7325,0,0.8339348,2693.038
1881,665.26733,665,3.0297203,3,3.25,[M+2H]2+,80019.0625,598046.3601,0,0.9191903,10.68846
1882,675.75507,676,3.0297203,3,3.25,[M+2H]2+,30708.25,203586.1455,0,0.7819667,614.165
1883,963.34552,963,3.0297203,3,3.25,[M+H]+,15949.125,99750.52551,0,0.8997417,318.9825
1884,169.08601,169,3.0521599,3,3.25,[M+H]+,1099393.688,17247598.6,0,0.9162828,7.08993
1885,211.14412,211,3.0521599,3,3.25,[M+H]+,4455203.625,37175979.43,0,0.8446622,98.33241
1886,218.09239,218,3.0521599,3,3.25,[M+H]+,1578677.188,12538044.39,0,0.9328038,35.38273
1887,274.45541,274,3.0521599,3,3.25,[M+H]+,19264,117852.6687,0,0.9411513,385.28
1888,414.6825,415,3.0521599,3,3.25,[M+H]+,16000.8125,102470.4171,0,0.8991788,320.0162
1889,576.28503,576,3.0521599,3,3.25,[M+H]+,82675.375,537176.7659,0,0.7612386,3.177352
1890,657.74908,658,3.0521599,3,3.25,[M+H]+,16335.75,100239.7083,0,0.9395177,326.715
1891,885.3974,885,3.0521599,3,3.25,[M+H]+,21269.1875,134956.3984,0,0.7474225,425.3838
1892,125.07113,125,3.0741997,3,3.25,[M+2H]2+,3745484.563,32034007.34,0,0.6594189,42.87737
1893,208.14453,208,3.0741997,3,3.25,[M+H]+,17032275.25,118773551.3,0,0.81849,83.77333
1894,209.14778,209,3.0741997,3,3.25,[M+H]+,2286847.188,17012237.61,0,0.8382764,6.696397
1895,224.12808,224,3.0741997,3,3.25,[M+H]+,2089555.063,16915664.31,0,0.7804436,14.29861
1896,282.05762,282,3.0741997,3,3.25,[M+H]+,204037.3125,1435543.884,0,0.913824,3.484157
1897,401.17426,401,3.0741997,3,3.25,[M+H]+,434576.375,3665718.322,0,0.8339576,4.224916
1898,84.08129,84,3.0946247,3,3.25,[M+H]+,3792308.75,45654350.69,0,0.9023185,18.83876
1899,125.58128,126,3.0946247,3,3.25,[M+2H]2+,50255.3125,304646.2049,0,0.8366582,26.10718
1900,163.12297,163,3.0946247,3,3.25,[M+H]+,621556.5,12920721.86,0,0.611542,14.0219
1901,169.12233,169,3.0946247,3,3.25,[M+H]+,901141.875,13846921.26,0,0.9348534,5.63332
1902,182.08127,182,3.0946247,3,3.25,[M+H]+,2155601.313,23480826.15,0,0.8389062,20.71586
1903,239.10258,239,3.0946247,3,3.25,[M+H]+,15179672.25,105671774.1,0,0.7745162,46.53924
1904,240.1228,240,3.0946247,3,3.25,[M+H]+,12492877.5,87840172.05,0,0.7761878,86.83595
1905,241.12601,241,3.0946247,3,3.25,[M+H]+,1915623.5,16563955.71,0,0.7678469,6.948858
1906,253.11812,253,3.0946247,3,3.25,[M+H]+,5397032.688,44947640.63,0,0.9154288,7.21589
1907,474.1825,474,3.0946247,3,3.25,[M+H]+,124547.5,829809.7644,0,0.7668404,4.305702
1908,554.22144,554,3.0946247,3,3.25,[M+H]+,124345.125,1216344.721,0,0.8642557,3.60118
1909,571.24554,571,3.0946247,3,3.25,[M+NH4]+,41586.875,329566.347,0,0.6914165,831.7375
1910,606.22583,606,3.0946247,3,3.25,[M+H]+,101801.6875,747873.9439,0,0.6056601,5.360689
1911,699.27667,699,3.0946247,3,3.25,[M+H]+,83068.1875,485147.338,0,0.9289208,1661.364
1912,810.32538,810,3.0946247,3,3.25,[M+H]+,43976.6875,304935.2194,0,0.8363681,879.5338
1913,148.60201,149,3.1152579,3,3.25,[M+H]+,365004.25,3263591.209,0,0.5936169,109.3866
1914,160.13316,160,3.1152579,3,3.25,[M+H]+,5699521.313,50679709.63,0,0.6757495,90.12233
1915,201.58835,202,3.1152579,3,3.25,[M+H]+,202166.9375,1820671.729,0,0.7499279,88.56733
1916,217.15456,217,3.1152579,3,3.25,[M+H]+,73981222.31,501997701,0,0.8352446,94.67876
1917,217.23917,217,3.1152579,3,3.25,[M+H]+,40824,241001.0027,0,0.8965238,142.3657
1918,218.15767,218,3.1152579,3,3.25,[M+H]+,8508272.688,57788479.55,0,0.9678899,132.9753
1919,344.69037,345,3.1152579,3,3.25,[M+H]+,521662.0625,3651195.418,0,0.8532572,1639.085
1920,118.60991,119,3.1358288,3,3.25,[M+H]+,100925.8125,1115518.569,0,0.5828988,252.3746
1921,215.0486,215,3.1358288,3,3.25,[M+H]+,2664164.938,18138091.88,0,0.7932928,164.2921
1922,236.21223,236,3.1358288,3,3.25,[M+H]+,99540.4375,796081.5824,0,0.7065077,1990.809
1923,278.18607,278,3.1358288,3,3.25,[M+H]+,1332339.75,9665506.373,0,0.7693706,5.514756
1924,550.1189,550,3.1358288,3,3.25,[M+H]+,68194.6875,384463.2975,0,0.9244082,1363.894
1925,116.5943,117,3.1581705,3,3.25,[M+H]+,203101.375,1405459.952,0,0.903441,101.3822
1926,133.03195,133,3.1581705,3,3.25,[M+H]+,77570.875,1012501.806,0,0.6071719,0.7939221
1927,137.10736,137,3.1581705,3,3.25,[M+H]+,326712.5625,4673359.144,0,0.9139004,15.62998
1928,162.05496,162,3.1581705,3,3.25,[M+H]+,23101402.06,162895661.5,0,0.8118544,131.143
1929,163.05824,163,3.1581705,3,3.25,[M+H]+,2334113.313,16555210.2,0,0.8710416,19.01496
1930,164.03423,164,3.1581705,3,3.25,[M+2H]2+,556180.5,5361929.075,0,0.7064717,5.938482
1931,164.54263,165,3.1581705,3,3.25,[M+2H]2+,108375.125,691896.2192,0,0.7170342,5.744485
1932,172.53128,173,3.1581705,3,3.25,[M+H]+,280575.25,1868818.228,0,0.5762332,38.14472
1933,180.51758,181,3.1581705,3,3.25,[M+H]+,358948.9375,2411967.362,0,0.8776836,130.5426
1934,224.05528,224,3.1581705,3,3.25,[M+H]+,20814155.06,140538784.1,0,0.9287724,131.2373
1935,225.05852,225,3.1581705,3,3.25,[M+H]+,2326981.5,15512449.69,0,0.8007288,19.97942
1936,241.08182,241,3.1581705,3,3.25,[M+NH4]+,540407.375,5114638.882,0,0.8778188,5.762313
1937,246.03716,246,3.1581705,3,3.25,[M+Na]+,1682688.75,11744594.61,0,0.7891018,11.50478
1938,319.00098,319,3.1581705,3,3.25,[M+H]+,59287.1875,368239.9419,0,0.8811972,1185.744
1939,322.97235,323,3.1581705,3,3.25,[M+H]+,132228.875,837813.8075,0,0.8737622,2644.577
1940,323.98032,324,3.1581705,3,3.25,[M+H]+,76253.5,466859.0267,0,0.844171,8.546826
1941,410.16696,410,3.1581705,3,3.25,[M+H]+,2109342.313,15803610.15,0,0.8578606,7.965345
1942,434.18893,434,3.1581705,3,3.25,[M+H]+,13138184.38,84471082.78,0,0.7994897,103.7494
1943,435.19229,435,3.1581705,3,3.25,[M+H]+,2282467.75,14840559.92,0,0.8422729,44.72879
1944,436.1835,436,3.1581705,3,3.25,[M+H]+,887669.1875,5786101.277,0,0.8278352,39.53601
1945,469.08585,469,3.1581705,3,3.25,[M+H]+,55119.4375,314268.9017,0,0.9617661,1102.389
1946,123.5839,124,3.1799392,3,3.25,[M+H]+,97407.6875,874578.029,0,0.9172555,49.84838
1947,134.11272,134,3.1799392,3,3.25,[M+H]+,101428.9375,766944.8281,0,0.8145519,15.75317
1948,200.63148,201,3.1799392,3,3.25,[M+H]+,363330.9375,3996357.003,0,0.6439444,12.45146
1949,248.10301,248,3.1799392,3,3.25,[M+H]+,157077.0625,2053338.662,0,0.6989461,1.542957
1950,296.16034,296,3.1799392,3,3.25,[M+H]+,1888977,18069539.34,0,0.8891307,8.883265
1951,500.21063,500,3.1799392,3,3.25,[M+H]+,85622.375,573577.1133,0,0.8198168,12.54288
1952,620.20483,620,3.1799392,3,3.25,[M+NH4]+,267900.9375,2100100.916,0,0.7444913,18.63066
1953,621.20795,621,3.1799392,3,3.25,[M+NH4]+,58376,389100.406,0,0.8605108,1167.52
1954,625.15973,625,3.1799392,3,3.25,[M+Na]+,240713.25,1819641.844,0,0.9146026,4814.265
1955,626.16327,626,3.1799392,3,3.25,[M+Na]+,43608.875,276878.1637,0,0.8680568,7.238547
1956,102.12814,102,3.2021955,3,3.25,[M+H]+,1222176.25,38553412.94,0,0.8602242,33.24953
1957,140.07071,140,3.2021955,3,3.25,[M+H]+,398542.125,5961447.89,0,0.7593039,6.193977
1958,155.99371,156,3.2021955,3,3.25,[M+H]+,152543.5625,2779092.066,0,0.6633363,11.40542
1959,207.63931,208,3.2021955,3,3.25,[M+H]+,3928076.938,27686500.14,0,0.8077054,49.67876
1960,237.64978,238,3.2021955,3,3.25,[M+H]+,2737666,20510689.32,0,0.904464,1477.486
1961,257.63452,258,3.2021955,3,3.25,[M+H]+,307365.375,2323992.55,0,0.7747349,6.374112
1962,273.14441,273,3.2021955,3,3.25,[M+H]+,5083785.688,48405010.48,0,0.9552994,35.71105
1963,311.08072,311,3.2021955,3,3.25,[M+H]+,99444.5,610571.7876,0,0.883772,2.721386
1964,428.14874,428,3.2021955,3,3.25,[M+H]+,1606959.875,14713699.74,0,0.8167089,6.300555
1965,111.60218,112,3.2247622,3,3.25,[M+H]+,63640.0625,439759.8586,0,0.851706,21.79917
1966,127.597,128,3.2247622,3,3.25,[M+H]+,103329.75,866315.7696,0,0.8701382,53.09843
1967,162.59962,163,3.2247622,3,3.25,[M+H]+,486349.875,4024164.017,0,0.6249302,792.5112
1968,177.11295,177,3.2247622,3,3.25,[M+H]+,351106.375,2943834.898,0,0.6300588,2.591922
1969,178.61279,179,3.2247622,3,3.25,[M+H]+,290949.375,2073995.638,0,0.7941345,25.19358
1970,197.09225,197,3.2247622,3,3.25,[M+H]+,4490340.938,39989851.46,0,0.9415446,87.36506
1971,199.10788,199,3.2247622,3,3.25,[M+H]+,964965.875,11219218.8,0,0.7710191,4.578863
1972,214.11873,214,3.2247622,3,3.25,[M+NH4]+,1602336.75,12103638.02,0,0.8586246,5.477834
1973,313.17569,313,3.2247622,3,3.25,[M+H]+,1529011.688,12273112.09,0,0.7579781,3.261309
1974,483.70041,484,3.2247622,3,3.25,[M+H]+,63669.375,387897.4426,0,0.9424443,1273.387
1975,644.27972,644,3.2247622,3,3.25,[M+H]+,79314.8125,484855.0035,0,0.9461508,5.501884
1976,656.2605,656,3.2247622,3,3.25,[M+H]+,34516.0625,220494.221,0,0.7510043,690.3212
1977,966.39172,966,3.2247622,3,3.25,[M+H]+,31702.3125,185813.761,0,0.9539688,634.0463
1978,109.02269,109,3.2462665,3,3.25,[M+H]+,147628,1533142.197,0,0.7754557,1.900929
1979,117.60217,118,3.2462665,3,3.25,[M+2H]2+,1872782.5,11791549.19,0,0.7824744,533.6292
1980,118.10375,118,3.2462665,3,3.25,[M+2H]2+,303313.4375,1897782.829,0,0.8378915,62.12019
1981,131.58125,132,3.2462665,3,3.25,[M+H]+,137728.5625,1066212.147,0,0.856688,2.520764
1982,140.60469,141,3.2462665,3,3.25,[M+H]+,1142747.688,8027289.11,0,0.8661111,769.629
1983,141.09111,141,3.2462665,3,3.25,[M+H]+,431887.5625,3331534.166,0,0.718001,0.07173707
1984,153.04079,153,3.2462665,3,3.25,[M+H]+,7126852.438,50161515.43,0,0.828088,151.9631
1985,154.04419,154,3.2462665,3,3.25,[M+H]+,606197.5625,5453643.055,0,0.9434986,11.39537
1986,164.61533,165,3.2462665,3,3.25,[M+H]+,120270.375,1141582.469,0,0.8444193,253.5412
1987,165.59445,166,3.2462665,3,3.25,[M+H]+,127756.0625,1059077.56,0,0.5839341,29.69936
1988,168.59961,169,3.2462665,3,3.25,[M+H]+,153663.625,2750957.565,0,0.8523757,5.086844
1989,176.61522,177,3.2462665,3,3.25,[M+H]+,213981.25,2222723.617,0,0.8467256,90.87283
1990,186.1183,186,3.2462665,3,3.25,[M+H]+,815226.5,12056615.93,0,0.9235208,18.03136
1991,201.07594,201,3.2462665,3,3.25,[M+H]+,194373.8125,1905294.383,0,0.7150722,6.548312
1992,205.10797,205,3.2462665,3,3.25,[M+H]+,823092.25,8565618.65,0,0.7659574,3.325259
1993,247.12889,247,3.2462665,3,3.25,[M+H]+,5881101.5,40501579.41,0,0.7106307,14.2536
1994,269.0882,269,3.2462665,3,3.25,[M+H]+,699505.5625,5411490.904,0,0.7947362,5.117835
1995,271.12885,271,3.2462665,3,3.25,[M+H]+,2471236.313,26664709.05,0,0.841632,4.52397
1996,280.20193,280,3.2462665,3,3.25,[M+H]+,16221466.75,103326277.9,0,0.8014055,29.37102
1997,281.66745,282,3.2462665,3,3.25,[M+H]+,111155.0625,1068170.508,0,0.8135452,2163.904
1998,310.13971,310,3.2462665,3,3.25,[M+H]+,1286140.5,9911669.55,0,0.7877906,2.599385
1999,387.10291,387,3.2462665,3,3.25,[M+H]+,47313.4375,328221.4705,0,0.8187979,7.122455
2000,100.07613,100,3.2665603,3.25,3.5,[M+H]+,6289331.688,48755864.38,0,0.8592605,161.4909
2001,108.08115,108,3.2665603,3.25,3.5,[M+H]+,785214.625,5992837.992,0,0.8650061,21.01013
2002,154.60213,155,3.2665603,3.25,3.5,[M+H]+,446491.375,4551637.226,0,0.7968984,89.3717
2003,154.99031,155,3.2665603,3.25,3.5,[M+H]+,2477564.688,35175787.18,0,0.8863268,8.314194
2004,179.12862,179,3.2665603,3.25,3.5,[M+2H]2+,3467179.438,24054465.98,0,0.946091,13.12334
2005,179.63037,180,3.2665603,3.25,3.5,[M+2H]2+,626105.8125,4144090.01,0,0.5748181,25.2219
2006,187.14426,187,3.2665603,3.25,3.5,[M+2H]2+,10982950.25,69592076.97,0,0.8689946,146.0105
2007,187.64595,188,3.2665603,3.25,3.5,[M+2H]2+,2176960.75,13574514.72,0,0.8577048,453.0169
2008,193.1337,193,3.2665603,3.25,3.5,[M+H]+,1856082.188,25195706.96,0,0.797856,4.103754
2009,230.66023,231,3.2665603,3.25,3.5,[M+H]+,3048331.563,23477985.24,0,0.9784418,337.7919
2010,259.12891,259,3.2665603,3.25,3.5,[M+H]+,1245641.375,10655486.55,0,0.7257506,16.08268
2011,266.63995,267,3.2665603,3.25,3.5,[M+H]+,409447.625,3042040.788,0,0.9181774,113.1828
2012,270.21759,270,3.2665603,3.25,3.5,[M+H]+,724826.6875,4708563.825,0,0.8504153,72.02995
2013,271.22031,271,3.2665603,3.25,3.5,[M+H]+,253421.75,2722993.355,0,0.8629294,4.795723
2014,285.15561,285,3.2665603,3.25,3.5,[M+H]+,8807818.438,57034871.18,0,0.8506623,22.50445
2015,296.07648,296,3.2665603,3.25,3.5,[M+H]+,284178.6875,1749832.524,0,0.8293996,6.780328
2016,561.32422,561,3.2665603,3.25,3.5,[M+H]+,43949.375,360308.037,0,0.987697,878.9875
2017,153.59428,154,3.2872686,3.25,3.5,[M+H]+,96323.6875,908754.4185,0,0.9211976,30.74857
2018,170.61525,171,3.2872686,3.25,3.5,[M+NH4]+,426902.9375,5017808.06,0,0.8526811,15.09196
2019,171.58667,172,3.2872686,3.25,3.5,[M+H]+,311997.4375,2336195.166,0,0.8602208,17.30239
2020,177.60498,178,3.2872686,3.25,3.5,[M+H]+,378191.5625,4230885.217,0,0.7623252,70.96429
2021,205.64183,206,3.2872686,3.25,3.5,[M+H]+,260690.5,2081161.546,0,0.8153341,9.44304
2022,212.63565,213,3.2872686,3.25,3.5,[M+H]+,329860.75,2643982.839,0,0.9036435,5986.954
2023,214.64706,215,3.2872686,3.25,3.5,[M+H]+,328025.625,2699752.108,0,0.8244447,30.84792
2024,221.65482,222,3.2872686,3.25,3.5,[M+H]+,456025.75,3521476.142,0,0.7286206,54.60922
2025,247.07466,247,3.2872686,3.25,3.5,[M+H]+,809197.5625,5752140.644,0,0.7214549,14.37544
2026,259.21262,259,3.2872686,3.25,3.5,[M+H]+,28895.5,171968.5844,0,0.8801806,577.91
2027,269.14957,269,3.2872686,3.25,3.5,[M+H]+,8623488.563,84213527.73,0,0.7508234,22.37563
2028,283.12878,283,3.2872686,3.25,3.5,[M+H]+,4169464,29589980.26,0,0.7979973,6.170863
2029,294.67102,295,3.2872686,3.25,3.5,[M+H]+,385791,3694015.265,0,0.7741367,27.86751
2030,297.10806,297,3.2872686,3.25,3.5,[M+H]+,1133879.938,7843248.961,0,0.8170106,22.01133
2031,309.67648,310,3.2872686,3.25,3.5,[M+H]+,265091.9375,2604482.795,0,0.9465001,5301.839
2032,312.1442,312,3.2872686,3.25,3.5,[M+H]+,1683927.375,17489066.53,0,0.7985436,3.493208
2033,342.16586,342,3.2872686,3.25,3.5,[M+H]+,3536438.25,25806880.24,0,0.7184397,4.269693
2034,122.09669,122,3.3094749,3.25,3.5,[M+H]+,4960313.25,83313921.8,0,0.6375579,99.61993
2035,123.10001,123,3.3094749,3.25,3.5,[M+H]+,524683.875,5173944.654,0,0.9273962,15.80221
2036,163.58437,164,3.3094749,3.25,3.5,[M+H]+,310063.25,4094536.195,0,0.9548111,11.45875
2037,192.13846,192,3.3094749,3.25,3.5,[M+H]+,544971.625,4295775.473,0,0.8501366,5.115934
2038,196.61292,197,3.3094749,3.25,3.5,[M+H]+,119678.4375,882739.0432,0,0.5479667,21.89046
2039,209.0923,209,3.3094749,3.25,3.5,[M+H]+,1013186.75,7695083.785,0,0.9125966,10.67025
2040,243.05003,243,3.3094749,3.25,3.5,[M+H]+,621200.3125,4118695.994,0,0.7009211,5.192143
2041,279.10101,279,3.3094749,3.25,3.5,[M+H]+,1336051.813,9214535.023,0,0.9018174,86.03313
2042,305.08069,305,3.3094749,3.25,3.5,[M+H]+,81750.9375,885647.0759,0,0.7014013,9.778321
2043,148.11223,148,3.3311019,3.25,3.5,[M+H]+,515070.75,7693969.667,0,0.7632122,19.96896
2044,172.12073,172,3.3311019,3.25,3.5,[M+H]+,136320.25,2237019.505,0,0.6867419,1.618346
2045,173.16499,173,3.3311019,3.25,3.5,[M+H]+,1235434.75,7931036.551,0,0.7035943,21.16803
2046,202.07143,202,3.3311019,3.25,3.5,[M+H]+,152463.5625,1694815.405,0,0.907782,7.096882
2047,241.11844,241,3.3311019,3.25,3.5,[M+H]+,678343.6875,6692422.532,0,0.7614681,3.388357
2048,287.07639,287,3.3311019,3.25,3.5,[M+2H]2+,407897.9375,2610923.248,0,0.6760287,32.48854
2049,287.57791,288,3.3311019,3.25,3.5,[M+2H]2+,60080.125,348615.1377,0,0.7249617,1201.603
2050,948.34247,948,3.3311019,3.25,3.5,[M+H]+,19843.875,122778.3867,0,0.9146509,396.8775
2051,170.11763,170,3.3533998,3.25,3.5,[M+H]+,1025633.625,11736135.82,0,0.8318248,18.01427
2052,181.09727,181,3.3533998,3.25,3.5,[M+H]+,1674051.375,11542187.6,0,0.7202958,6.74287
2053,183.59805,184,3.3533998,3.25,3.5,[M+H]+,236950.1875,1765680.648,0,0.7821224,24.89267
2054,196.09703,196,3.3533998,3.25,3.5,[M+H]+,5033922.625,42800649.51,0,0.8404099,35.41805
2055,200.60277,201,3.3533998,3.25,3.5,[M+H]+,237501.4375,2060176.831,0,0.8779373,127.6487
2056,215.22563,215,3.3533998,3.25,3.5,[M+H]+,24546.4375,149748.7703,0,0.9197248,8.706662
2057,218.60791,219,3.3533998,3.25,3.5,[M+H]+,86736.9375,656184.0413,0,0.8548483,36.62683
2058,232.0968,232,3.3533998,3.25,3.5,[M+H]+,339583.3125,2169397.611,0,0.8277642,13.15281
2059,272.05875,272,3.3533998,3.25,3.5,[M+H]+,1010661.063,6329900.835,0,0.8277943,31.21265
2060,324.22812,324,3.3533998,3.25,3.5,[M+H]+,251757.6875,1593936.736,0,0.9163144,4.664956
2061,376.17169,376,3.3533998,3.25,3.5,[M+H]+,569407.8125,4794218.803,0,0.6266552,2.654929
2062,516.27832,516,3.3533998,3.25,3.5,[M+H]+,263094.8125,1723933.581,0,0.7837591,5261.896
2063,162.61786,163,3.375402,3.25,3.5,[M+H]+,172161.875,1229516.772,0,0.6337008,52.18932
2064,183.61465,184,3.375402,3.25,3.5,[M+2H]2+,633075.5,4408845.229,0,0.8321872,270.579
2065,185.62062,186,3.375402,3.25,3.5,[M+H]+,331573.75,2433820.503,0,0.6682036,69.64094
2066,194.0674,194,3.375402,3.25,3.5,[M+H]+,782653.125,4715676.674,0,0.5768498,38.01427
2067,210.07631,210,3.375402,3.25,3.5,[M+H]+,1159513.563,9140149.652,0,0.8393351,116.8607
2068,219.1339,219,3.375402,3.25,3.5,[M+H]+,14110686.19,88990325.3,0,0.7224014,49.56657
2069,220.13712,220,3.375402,3.25,3.5,[M+H]+,1521197.25,10232182.23,0,0.7418947,11.13857
2070,220.61598,221,3.375402,3.25,3.5,[M+H]+,145429.0625,1235440.158,0,0.6082778,2651.769
2071,225.60442,226,3.375402,3.25,3.5,[M+H]+,418210.125,2890615.773,0,0.8810208,8364.202
2072,256.09268,256,3.375402,3.25,3.5,[M+H]+,568439.4375,3737343.672,0,0.7683293,10.97664
2073,270.18118,270,3.375402,3.25,3.5,[M+H]+,4404055.938,30184319.98,0,0.8979902,14.7043
2074,318.09711,318,3.375402,3.25,3.5,[M+H]+,134523.5,902714.5816,0,0.7848035,6.204979
2075,323.6799,324,3.375402,3.25,3.5,[M+H]+,300209.5,1924702.743,0,0.8723139,6004.19
