precursor m/z,intensity,rawfile name,precursor scan,scan range,retention time range,retention time,retention time range left boundary,retention time range right boundary
394.4810486,3692.598389,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1054,RT: 5.33,5.33,5.3,5.4
395.7470703,948.2544556,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1054,RT: 5.33,5.33,5.3,5.4
396.4050598,10154.57324,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1054,RT: 5.33,5.33,5.3,5.4
397.3070679,1528.658325,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1054,RT: 5.33,5.33,5.3,5.4
398.124054,1603.089355,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1054,RT: 5.33,5.33,5.3,5.4
399.9360657,1605.459229,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1054,RT: 5.33,5.33,5.3,5.4
130.1760101,40.43827057,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
160.2500153,1008.834412,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
164.5010071,499.1792603,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
176.306015,664.012085,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
189.0910034,356.0863647,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
191.4210052,805.9912109,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
192.8330078,216.4565887,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
194.3050537,3578.759033,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
199.4180145,51.50502396,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
204.4010162,57.43846512,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
205.0780029,113.8559265,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
215.1660156,550.9929199,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
222.7520142,243.2703552,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
231.5570526,3467.31665,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
235.1560669,1863.731934,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
245.5990601,699.5679321,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
252.1660156,213.5730743,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
259.0100098,63.67414856,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
260.5270081,504.0720215,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
262.0830078,1172.313599,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
267.0810242,22.62811852,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
269.4160156,70.66957855,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
275.2060547,1376.769165,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
277.0030212,258.8748474,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
277.6670227,900.043335,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
284.6660156,119.3584976,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
286.8789978,38.36940765,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
288.302002,232.7282257,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
289.1530151,491.1157837,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
290.2539978,336.9700317,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
291.4810486,519.6177368,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
294.5340576,890.5249634,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
295.5560608,152.5251923,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
296.1700134,644.4519043,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
298.428009,147.7319794,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
299.256012,744.4973145,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
300.2109985,222.3379822,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
301.0010071,264.2418518,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
303.1640015,888.7721558,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
304.9170227,275.3996582,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
307.2780457,4056.218506,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
307.953064,433.5929871,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
309.322998,117.8440094,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
310.4230042,414.7127075,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
312.3560486,59471.25391,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
313.1410522,2330.285156,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
314.0190735,695.8305664,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
316.9430542,1201.641479,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
317.5780029,30.68824196,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
318.526062,388.855072,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
319.5050049,1099.330078,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
321.3050537,2014.943115,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
322.4030457,2265.835449,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
323.5480652,899.9406738,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
324.6670532,107.0794601,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
326.2409973,239.6629028,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
327.1940002,298.5928345,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
327.9170532,123.4370193,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
330.0870667,204.0671692,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
331.9460449,398.7977905,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
332.710022,528.6314087,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
333.4200134,41.31299591,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
334.6170654,724.1003418,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
337.355072,1553.702393,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
338.2920532,1458.717529,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
340.0430603,550.65625,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
340.677063,185.7586517,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
341.5,643.1735229,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
342.2740173,732.4215088,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
343.3790588,363.2244263,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
345.0920715,929.3492432,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
348.0370178,604.5422974,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
349.2610168,366.9146423,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
350.3710022,168.9954376,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
352.0010071,63.21761703,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
353.8360596,26.48855591,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
355.3520508,990.2258911,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
356.1210632,1214.482056,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
356.9460144,65.52635956,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
357.6350098,502.759552,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
358.6610718,1015.575073,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
359.4170227,414.6504517,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
360.5,208.5689697,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
361.1700134,489.4337158,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
362.0490112,141.3443298,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
362.757019,16.36430359,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
364.2100525,436.0568848,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
365.2280579,1602.170288,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
366.3000183,1125.946411,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
366.9190674,1280.215454,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
367.5950012,877.6655884,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
368.5,745.0732422,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
370.0620728,255.8268738,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
370.9179993,224.0335083,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
372.0610046,346.9266663,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
373.796051,212.681778,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
374.4240112,243.5838318,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
375.3600464,360.4115295,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
377.3590698,996.697937,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
378.3330078,140.1532135,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
379.5450134,1469.272949,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
380.4510193,1037.911133,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
381.3330078,569.8937988,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
382.3590698,1288.935181,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
383.8230591,2090.739258,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
384.4940186,543.727417,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
386.3090515,1029.326416,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
388.730072,1241.408203,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
389.3540039,246.3288269,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
391.3310547,1733.422119,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
392.2680054,2629.727295,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
394.0320129,413.0312195,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
395.3359985,298.1715698,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:1088,RT: 5.50,5.5,5.5,5.6
